,full_text,created_at,retweet_count,favorite_count,retweeted,Month,Weekday,Hour,Sentiment
2291,"RT @SenCapito: Highlights from today’s @HINOTRUCKSUSA visit 🚛🚚 Although #WV has a vibrant automotive industrial cluster, this facility is t…",Sat Aug 31 12:11:39 +0000 2019,2653,0,FALSE,8,5,12,Positive
2292,RT @JimInhofe: A historic meeting with U.S. military &amp; Mexican officials protecting both sides of our southern border. Due to joint coopera…,Sat Aug 31 12:11:32 +0000 2019,3599,0,FALSE,8,5,12,Neutral
2293,"RT @IvankaTrump: Fact: Thanks to pro-growth policies of this Administration, Americans are earning more. 

Since the passage of Tax Cuts, r…",Sat Aug 31 12:11:17 +0000 2019,7818,0,FALSE,8,5,12,Neutral
2294,"“The IG found that James Comey leaked Classified Documents to his attorneys, which can be (is) a violation of the Espionage Act. This is consistent with all the lies that Comey has been spreading. @GreggJarrett  @ByronYork @LouDobbs",Sat Aug 31 12:11:16 +0000 2019,10393,37758,FALSE,8,5,12,Negative
2295,Cory is doing a Great job for Colorado! https://t.co/OmsGvWL9E3,Sat Aug 31 12:11:15 +0000 2019,4415,20950,FALSE,8,5,12,Positive
2296,RT @senrobportman: Today I saw firsthand the critical and innovative research and ground tests for the international space community being…,Sat Aug 31 12:06:54 +0000 2019,2690,0,FALSE,8,5,12,Neutral
2297,"RT @SenateGOP: On this day 99 years ago, the 19th Amendment was adopted to our Constitution, securing for women the right to vote.
 
Today…",Sat Aug 31 12:06:48 +0000 2019,2881,0,FALSE,8,5,12,Positive
2298,"RT @MarshaBlackburn: If it wasn't for one convincing mother, the 19th Amendment may not have been ratified. Harry T. Burn, a state represen…",Sat Aug 31 12:06:48 +0000 2019,3054,0,FALSE,8,5,12,Neutral
2299,"RT @SenatorLankford: As I travel around the state, a lot of people ask about securing the US-Mexico border &amp; what Congress can do to fix th…",Sat Aug 31 12:06:46 +0000 2019,2773,0,FALSE,8,5,12,Neutral
2300,Nobody knows more about Healthcare than John. Great guy! https://t.co/T4i0UYqLqd,Sat Aug 31 12:06:30 +0000 2019,4252,21083,FALSE,8,5,12,Positive
2301,RT @SenCapito: Stopped in and visited with the Witschey family at their market in New Martinsville this morning. Celebrating 75 years in bu…,Sat Aug 31 12:06:30 +0000 2019,2035,0,FALSE,8,5,12,Neutral
2302,"RT @SenToddYoung: I saw some of the handiwork of the engineering students at Rose Hulman Institute of Technology, including a concrete cano…",Sat Aug 31 12:06:27 +0000 2019,2213,0,FALSE,8,5,12,Neutral
2303,"RT @SenatorRomney: As a major export state, Utah’s agricultural industry would greatly benefit from #USMCAnow. Hosted a roundtable this eve…",Sat Aug 31 12:06:26 +0000 2019,1780,0,FALSE,8,5,12,Positive
2304,RT @senrobportman: I will continue to work in Washington to ensure that @NasaGlenn has the support it needs to carry out it’s vital mission…,Sat Aug 31 12:06:25 +0000 2019,2099,0,FALSE,8,5,12,Positive
2305,"An amazing guy, respected by all! https://t.co/S814IXvHc4",Sat Aug 31 12:00:24 +0000 2019,5765,26789,FALSE,8,5,12,Positive
2306,"RT @JohnBoozman: The #ServingARVets tour has been a great week traveling across the state meeting with #veterans, visiting vet-owned busine…",Sat Aug 31 11:59:08 +0000 2019,2285,0,FALSE,8,5,11,Positive
2307,"RT @SenateGOP: .@SenatorIsakson serves the people of Georgia with honor, distinction and deep devotion. Johnny is a true gentleman.   A pow…",Sat Aug 31 11:58:57 +0000 2019,2315,0,FALSE,8,5,11,Positive
2308,"RT @JerryMoran: As the chairman of the Senate Veterans' Affairs Committee, @SenatorIsakson has led significant efforts to transform the VA…",Sat Aug 31 11:58:48 +0000 2019,2230,0,FALSE,8,5,11,Positive
2309,Nobody works harder or smarter than Joni! https://t.co/vqvW5I8ngI,Sat Aug 31 11:58:45 +0000 2019,5397,25131,FALSE,8,5,11,Positive
2310,One of the greats! https://t.co/14o0j9aZfj,Sat Aug 31 11:58:44 +0000 2019,3807,18775,FALSE,8,5,11,Neutral
2311,"RT @JimInhofe: Proud @AmericanAir announced they're bringing more than 400 jobs to Tulsa. As a pilot myself, I know how vital maintenance t…",Sat Aug 31 11:54:21 +0000 2019,2723,0,FALSE,8,5,11,Positive
2312,RT @SenatorBraun: Representing Indiana on the @SenateAg Committee means it’s so important to sit down with Hoosier farmers to dig into what…,Sat Aug 31 11:54:05 +0000 2019,2219,0,FALSE,8,5,11,Positive
2313,"RT @senatemajldr: Senate Republicans are unified against any court packing schemes. We promise this: while we remain members of this body,…",Sat Aug 31 11:53:22 +0000 2019,5284,0,FALSE,8,5,11,Positive
2314,"RT @SenKevinCramer: Like the rest of the Democratic party platform, this court-packing scheme is nothing more than a sloppy regurgitation o…",Sat Aug 31 11:53:01 +0000 2019,4409,0,FALSE,8,5,11,Neutral
2315,RT @SenatorTimScott: A very happy birthday to the United States Marine Corps Reserve! We are truly honored to have such outstanding men and…,Sat Aug 31 11:51:49 +0000 2019,3193,0,FALSE,8,5,11,Positive
2316,"RT @senjudiciary: “This attempt by Democrats to intimidate the Court is highly inappropriate,” said Chairman @LindseyGrahamSC. ""The Left is…",Sat Aug 31 11:51:28 +0000 2019,4835,0,FALSE,8,5,11,Negative
2317,Great job Thom! https://t.co/N8mHjP1PHI,Sat Aug 31 11:51:09 +0000 2019,3470,18698,FALSE,8,5,11,Positive
2318,"RT @MarshaBlackburn: The independence of our judicial branch is under attack.
 
Our Democrat colleagues’ threats to pack the Court are an e…",Sat Aug 31 11:51:05 +0000 2019,4302,0,FALSE,8,5,11,Negative
2319,"RT @SenatorEnzi: The Supreme Court should rule in cases only as the law dictates, without regard to the identity of the parties or politics…",Sat Aug 31 11:51:01 +0000 2019,3517,0,FALSE,8,5,11,Positive
2320,Thank you Kevin. Great things are happening at the Border! https://t.co/gR71Z1Au8B,Sat Aug 31 11:45:36 +0000 2019,6462,27179,FALSE,8,5,11,Positive
2321,RT @SenThomTillis: Unreal: the fmr Fed Chair is lobbying the Fed to use its authority to meddle in the election to defeat @realDonaldTrump.…,Sat Aug 31 04:17:21 +0000 2019,10435,0,FALSE,8,5,4,Positive
2322,"I am monitoring Hurricane Dorian and receiving frequent briefings and updates. It is important to heed the directions of your State and Local Officials. This is an extremely dangerous storm, please prepare and be safe! @FEMA @NWS @NOAA @Readygov @FLSERT https://t.co/Fee9EB1wQk",Sat Aug 31 04:13:39 +0000 2019,8833,37213,FALSE,8,5,4,Positive
2323,"....pass the laugh test, and the Inspector General just knocked that down.” @ByronYork  @LouDobbs",Fri Aug 30 23:54:24 +0000 2019,10002,49084,FALSE,8,4,23,Neutral
2324,"“They could have charged Comey with theft of government documents, 641 of the Criminal Code, because the IG found these were not his personal documents, these were government documents.” @GreggJarrett  “Comey’s claim that these were just his own personal recollections would not..",Fri Aug 30 23:54:24 +0000 2019,13883,60358,FALSE,8,4,23,Negative
2325,Just arrived at Camp David!,Fri Aug 30 23:37:50 +0000 2019,9501,69391,FALSE,8,4,23,Neutral
2326,"The Great State of North Carolina has EARLY VOTING for a very important Congressional (Ninth) race. Please vote early (now), or on Election Day, September 10th, for Dan Bishop, a great guy. His opponent wants Open Borders, Sanctuary Cities &amp; is weak on Crime, Military &amp; Vets!",Fri Aug 30 21:39:54 +0000 2019,21151,67212,FALSE,8,4,21,Neutral
2327,https://t.co/ufd7tsGyAx,Fri Aug 30 20:00:31 +0000 2019,9727,39398,FALSE,8,4,20,Neutral
2328,This should NEVER happen to another President again! https://t.co/4ynSXVo9e9,Fri Aug 30 19:12:50 +0000 2019,18681,66043,FALSE,8,4,19,Neutral
2329,"""FALLOUT FROM IG'S SCATHING COMEY REPORT"" https://t.co/NrpeBkPbww",Fri Aug 30 18:57:59 +0000 2019,10842,37517,FALSE,8,4,18,Negative
2330,"“One of the most disgraceful examples of an abuse of power by a government official…when you read this report…this is a systematic effort to go after Candidate Trump, President Elect-Trump, and President Trump....you could virtually call this an attempted coup."" @RepPeteKing https://t.co/eThclvr5Ke",Fri Aug 30 18:53:51 +0000 2019,18148,55654,FALSE,8,4,18,Neutral
2331,Thanks @RepDougCollins - TRUE! https://t.co/o49tPKdWct,Fri Aug 30 18:05:03 +0000 2019,9633,36091,FALSE,8,4,18,Neutral
2332,The United States of America was not involved in the catastrophic accident during final launch preparations for the Safir SLV Launch at Semnan Launch Site One in Iran. I wish Iran best wishes and good luck in determining what happened at Site One. https://t.co/z0iDj2L0Y3,Fri Aug 30 17:44:45 +0000 2019,17149,60165,FALSE,8,4,17,Positive
2333,"RT @fema: Prepare today and stay informed as #Dorian approaches. 

✅ Follow @Readygov for information on how to prepare and visit https://t…",Fri Aug 30 16:30:02 +0000 2019,4088,0,FALSE,8,4,16,Neutral
2334,"RT @NOAASatellites: Watch as the eye of #HurricaneDorian2019 begins to form in this 1-minute visible loop from NOAA's #GOESEast. ""Dangerous…",Fri Aug 30 16:29:47 +0000 2019,6293,0,FALSE,8,4,16,Neutral
2335,"If the Fed would cut, we would have one of the biggest Stock Market increases in a long time. Badly run and weak companies are smartly blaming these small Tariffs instead of themselves for bad management...and who can really blame them for doing that? Excuses!",Fri Aug 30 14:10:13 +0000 2019,13776,57765,FALSE,8,4,14,Negative
2336,"....We don’t have a Tariff problem (we are reigning in bad and/or unfair players), we have a Fed problem. They don’t have a clue!",Fri Aug 30 13:55:41 +0000 2019,11462,52922,FALSE,8,4,13,Negative
2337,"The Euro is dropping against the Dollar “like crazy,” giving them a big export and manufacturing advantage...and the Fed does NOTHING! Our Dollar is now the strongest in history. Sounds good, doesn’t it? Except to those (manufacturers) that make product for sale outside the U.S.",Fri Aug 30 13:55:41 +0000 2019,14170,63814,FALSE,8,4,13,Positive
2338,https://t.co/Ldpr6vjGdp,Fri Aug 30 13:55:00 +0000 2019,10835,32687,FALSE,8,4,13,Neutral
2339,"Bryan Dean Wright, former CIA Officer(Dem): “In 2016 we had a Coup. We have to take Comey and others to task. Makes no sense not to prosecute him. Comey got a book deal. I fear for my Country. He tried to kneecap our duly elected president, and there are no consequences.” @fox&amp;Fs",Fri Aug 30 13:17:25 +0000 2019,18129,58940,FALSE,8,4,13,Negative
2340,The fact that James Comey was not prosecuted for the absolutely horrible things he did just shows how fair and reasonable Attorney General Bill Barr is. So many people and experts that I have watched and read would have taken an entirely different course. Comey got Lucky!,Fri Aug 30 12:54:41 +0000 2019,15411,67628,FALSE,8,4,12,Positive
2341,"The disastrous IG Report on James Comey shows, in the strongest of terms, how unfairly I, and tens of millions of great people who support me, were treated. Our rights and liberties were illegally stripped away by this dishonest fool. We should be given our stolen time back?",Fri Aug 30 12:28:19 +0000 2019,25661,101758,FALSE,8,4,12,Negative
2342,RT @MeetThePress: WATCH: Club for Growth president David McIntosh defends his organization's support for President Trump despite the trade…,Fri Aug 30 12:15:54 +0000 2019,4404,0,FALSE,8,4,12,Positive
2343,"RT @MeetThePress: . @chucktodd asks: How could you say Trump is a free-market conservative as he issues tariffs?

@DavidMMcintosh: ""What we…",Fri Aug 30 12:15:43 +0000 2019,4476,0,FALSE,8,4,12,Negative
2344,"RT @club4growth: Agreed, @SenTedCruz &amp; @taxreformer. We’re not tired of all this winning. @realdonaldtrump should boost our already winning…",Fri Aug 30 12:12:09 +0000 2019,4159,0,FALSE,8,4,12,Neutral
2345,An idea liked by many? https://t.co/Ev9uqa1hoj,Fri Aug 30 12:11:36 +0000 2019,6509,28519,FALSE,8,4,12,Positive
2346,"General Motors, which was once the Giant of Detroit, is now one of the smallest auto manufacturers there. They moved major plants to China, BEFORE I CAME INTO OFFICE. This was done despite the saving help given them by the USA. Now they should start moving back to America again?",Fri Aug 30 12:06:41 +0000 2019,16645,77335,FALSE,8,4,12,Neutral
2347,https://t.co/ufd7tsGyAx,Thu Aug 29 23:49:11 +0000 2019,18636,72572,FALSE,8,3,23,Neutral
2348,"RT @NWS: There's an increasing chance for #Dorian to bring a triple-threat of dangers to the Florida east coast...

🌊life-threatening storm…",Thu Aug 29 22:18:40 +0000 2019,7861,0,FALSE,8,3,22,Neutral
2349,Establishment of the U.S. Space Command! https://t.co/NQkxxw910S,Thu Aug 29 20:40:01 +0000 2019,14079,52253,FALSE,8,3,20,Neutral
2350,Perhaps never in the history of our Country has someone been more thoroughly disgraced and excoriated than James Comey in the just released Inspector General’s Report. He should be ashamed of himself!,Thu Aug 29 18:05:09 +0000 2019,30035,119907,FALSE,8,3,18,Negative
2351,"The Farmers are going to be so happy when they see what we are doing for Ethanol, not even including the E-15, year around, which is already done. It will be a giant package, get ready! At the same time I was able to save the small refineries from certain closing. Great for all!",Thu Aug 29 13:19:47 +0000 2019,17842,80102,FALSE,8,3,13,Positive
2352,"The Economy is doing GREAT, with tremendous upside potential! If the Fed would do what they should, we are a Rocket upward!",Thu Aug 29 13:05:22 +0000 2019,14630,63891,FALSE,8,3,13,Positive
2353,"The totally inaccurate reporting by Lawrence O’Donnell, for which he has been forced by NBC to apologize, is NO DIFFERENT than the horrible, corrupt and fraudulent Fake News that I (and many millions of GREAT supporters) have had to put up with for years. So bad for the USA!",Thu Aug 29 11:47:57 +0000 2019,22980,95691,FALSE,8,3,11,Negative
2354,"....for the most ridiculous claim of all, that Russia, Russia, Russia, or Russian oligarchs, co-signed loan documents for me, a guarantee. Totally false, as is virtually everything else he, and much of the rest of the LameStream Media, has said about me for years. ALL APOLOGIZE!",Thu Aug 29 11:31:42 +0000 2019,16075,80158,FALSE,8,3,11,Negative
2355,"Crazy Lawrence O’Donnell, who has been calling me wrong from even before I announced my run for the Presidency, even being previously forced by NBC to apologize, which he did while crying, for things he said about me &amp; The Apprentice, was again forced to apologize, this time.....",Thu Aug 29 11:31:42 +0000 2019,17178,84284,FALSE,8,3,11,Negative
2356,"Hurricane Dorian looks like it will be hitting Florida late Sunday night. Be prepared and please follow State and Federal instructions, it will be a very big Hurricane, perhaps one of the biggest!",Thu Aug 29 11:03:38 +0000 2019,13741,58124,FALSE,8,3,11,Positive
2357,"Puerto Rico is in great shape with Hurricane Dorian taking a largely different route than anticipated. Thank you to FEMA, first responders, and all, for working so hard &amp; being so well prepared. A great result! The bad news, Florida get ready! Storm is building and will be BIG!",Thu Aug 29 10:58:11 +0000 2019,10799,49297,FALSE,8,3,10,Positive
2358,"RT @GOP: “Look what [@realDonaldTrump] did with Japan at the G7. This is a huge trade agreement he secured with them— agriculture, beef, bu…",Thu Aug 29 02:33:04 +0000 2019,11068,0,FALSE,8,3,2,Neutral
2359,"RT @mike_pence: During the last Administration the VA was removing Bibles &amp; even banning Christmas carols to be politically correct, but un…",Thu Aug 29 02:32:01 +0000 2019,15489,0,FALSE,8,3,2,Positive
2360,"There has never been a time in the history of our Country that the Media was so Fraudulent, Fake, or Corrupt! When the “Age of Trump” is looked back on many years from now, I only hope that a big part of my legacy will be the exposing of massive dishonesty in the Fake News!",Thu Aug 29 00:35:10 +0000 2019,34565,142631,FALSE,8,3,0,Negative
2361,"The  Amazon Washington Post and @CNN just did a Fake Interview on Pardons for Aids on the Wall, and that I didn’t think the Wall on the Southern Border was that important to stop Illegals wanting to come into our Country. WRONG, vitally important. Will make a BIG impact. So bad!",Thu Aug 29 00:21:40 +0000 2019,13576,56163,FALSE,8,3,0,Negative
2362,"A sad day for the Democrats, Kirsten Gillibrand has dropped out of the Presidential Primary. I’m glad they never found out that she was the one I was really afraid of!",Wed Aug 28 22:26:36 +0000 2019,33367,204976,FALSE,8,2,22,Negative
2363,Thank you for the support as we MAKE AMERICA GREAT AGAIN! https://t.co/qKgwRMSgcf,Wed Aug 28 19:10:18 +0000 2019,30519,117085,FALSE,8,2,19,Positive
2364,"Another totally Fake story in the Amazon Washington Post (lobbyist) which states that if my Aides broke the law to build the Wall (which is going up rapidly), I would give them a Pardon. This was made up by the Washington Post only in order to demean and disparage - FAKE NEWS!",Wed Aug 28 19:06:39 +0000 2019,19611,77830,FALSE,8,2,19,Negative
2365,"The Wall is going up very fast despite total Obstruction by Democrats in Congress, and elsewhere! https://t.co/12tIW3aNQP https://t.co/2nFIEFppho",Wed Aug 28 17:48:59 +0000 2019,23760,92232,FALSE,8,2,17,Neutral
2366,"....And by the way, I’m the best thing that’s ever happened to Puerto Rico!",Wed Aug 28 14:45:28 +0000 2019,14216,72257,FALSE,8,2,14,Positive
2367,"Puerto Rico is one of the most corrupt places on earth. Their political system is broken and their politicians are either Incompetent or Corrupt. Congress approved Billions of Dollars last time, more than anyplace else has ever gotten, and it is sent to Crooked Pols. No good!....",Wed Aug 28 14:45:28 +0000 2019,19470,87190,FALSE,8,2,14,Negative
2368,"Our Federal Reserve cannot “mentally” keep up with the competition - other countries. At the G-7 in France, all of the other Leaders were giddy about how low their Interest Costs have gone. Germany is actually “getting paid” to borrow money - ZERO INTEREST PLUS! No Clue Fed!",Wed Aug 28 14:36:41 +0000 2019,14795,54339,FALSE,8,2,14,Negative
2369,"....I don’t want to Win for myself, I only want to Win for the people. The New @FoxNews is letting millions of GREAT people down! We have to start looking for a new News Outlet. Fox isn’t working for us anymore!",Wed Aug 28 14:03:36 +0000 2019,25840,102509,FALSE,8,2,14,Positive
2370,"....are all in for the Open Border Socialists (or beyond). Fox hires “give Hillary the questions” @donnabrazile, Juan Williams and low ratings Shep Smith. HOPELESS &amp; CLUELESS! They should go all the way LEFT and I will still find a way to Win - That’s what I do, Win. Too Bad!....",Wed Aug 28 13:57:56 +0000 2019,12309,52390,FALSE,8,2,13,Negative
2371,"Just watched @FoxNews heavily promoting the Democrats through their DNC Communications Director, spewing out whatever she wanted with zero pushback by anchor, @SandraSmithFox. Terrible considering that Fox couldn’t even land a debate, the Dems give them NOTHING! @CNN &amp; @MSNBC....",Wed Aug 28 13:57:56 +0000 2019,13913,57107,FALSE,8,2,13,Negative
2372,"Would be very hard for Jeremy Corbyn, the leader of Britain’s Labour Party, to seek a no-confidence vote against New Prime Minister Boris Johnson, especially in light of the fact that Boris is exactly what the U.K. has been looking for, &amp; will prove to be “a great one!” Love U.K.",Wed Aug 28 13:36:43 +0000 2019,20562,90751,FALSE,8,2,13,Positive
2373,"We are tracking closely tropical storm Dorian as it heads, as usual, to Puerto Rico. FEMA and all others are ready,  and will do a great job. When they do, let them know it, and give them a big Thank You - Not like last time. That includes from the incompetent Mayor of San Juan!",Wed Aug 28 12:15:18 +0000 2019,13485,57966,FALSE,8,2,12,Positive
2374,"So interesting to read and see all of the free and interesting advice I am getting on China, from people who have tried to handle it before and failed miserably - In fact, they got taken to the cleaners. We are doing very well with China. This has never happened to them before!",Wed Aug 28 12:06:23 +0000 2019,23610,109666,FALSE,8,2,12,Positive
2375,"“The infestation of bedbugs at The New York Times office” @OANN  was perhaps brought in by lightweight journalist Bret Stephens, a Conservative who does anything that his bosses at the paper tell him to do! He is now quitting Twitter after being called a “bedbug.” Tough guy!",Wed Aug 28 11:22:27 +0000 2019,13755,62578,FALSE,8,2,11,Neutral
2376,"A made up Radical Left Story about Doral bedbugs, but Bret Stephens is loaded up with them! Been calling me wrong for years, along with the few remaining Never Trumpers - All Losers! https://t.co/KlzzMC40Vt",Wed Aug 28 03:23:11 +0000 2019,12286,53309,FALSE,8,2,3,Negative
2377,"....Another is a one-time BAD Congressman from Illinois who lost in his second term by a landslide, then failed in radio. The third is a man who couldn’t stand up straight while receiving an award. I should be able to take them!",Tue Aug 27 23:36:43 +0000 2019,15834,86862,FALSE,8,1,23,Negative
2378,"Can you believe it? I’m at 94% approval in the Republican Party, and have Three Stooges running against me. One is “Mr. Appalachian Trail” who was actually in Argentina for bad reasons....",Tue Aug 27 23:36:43 +0000 2019,20077,105968,FALSE,8,1,23,Negative
2379,"Axios (whatever that is) sat back and said GEEEEE, let’s see, what can we make up today to embarrass the President? Then they said, “why don’t we say he wants to bomb a hurricane, that should do it!” The media in our Country is totally out of control!",Tue Aug 27 23:30:51 +0000 2019,22339,96546,FALSE,8,1,23,Negative
2380,"They do stories so big on Elizabeth “Pocahontas” Warren’s crowd sizes, adding many more people than are actually there, and yet my crowds, which are far bigger, get no coverage at all. Fake News!",Tue Aug 27 22:04:01 +0000 2019,16152,74670,FALSE,8,1,22,Negative
2381,It is amazing that I can be at 51% with Zogby when the Fake &amp; Corrupt News is almost 100% against me. Great job Mr. President!,Tue Aug 27 21:49:01 +0000 2019,15049,77220,FALSE,8,1,21,Neutral
2382,"The G7 in France was so successful, and yet when I came back and read the Corrupt and Fake News, and watched numerous networks, it was not even recognizable from what actually took place at the Great G7 event!",Tue Aug 27 21:46:49 +0000 2019,17437,75684,FALSE,8,1,21,Neutral
2383,"Looking forward to being with Dan Bishop in two weeks, in North Carolina. His opponent believes in Open Borders and Sanctuary Cities, and won’t protect your Second Amendment! https://t.co/nSX2yuXAb1",Tue Aug 27 21:45:53 +0000 2019,11042,41296,FALSE,8,1,21,Positive
2384,".@JudgeJeanine Pirro is following up her #1 Best Seller with another book that is destined to also be #1 – “Radicals, Resistance, and Revenge: The Left's Plot to Remake America.” Out today, go get it!",Tue Aug 27 21:35:53 +0000 2019,11333,48259,FALSE,8,1,21,Negative
2385,The Federal Reserve loves watching our manufacturers struggle with their exports to the benefit of other parts of the world. Has anyone looked at what almost all other countries are doing to take advantage of the good old USA? Our Fed has been calling it wrong for too long!,Tue Aug 27 16:37:59 +0000 2019,19285,73906,FALSE,8,1,16,Positive
2386,"RT @KellyannePolls: Messy. 

John Kerry’s son cut business ties with Hunter Biden over Ukrainian oil deal https://t.co/HQGYWOrD8q",Tue Aug 27 16:28:05 +0000 2019,13943,0,FALSE,8,1,16,Neutral
2387,100% Confirmed! https://t.co/qVsmc9zXk4,Tue Aug 27 16:27:17 +0000 2019,12811,54626,FALSE,8,1,16,Neutral
2388,"Wow! Yet another big storm heading to Puerto Rico. Will it ever end? Congress approved 92 Billion Dollars for Puerto Rico last year, an all time record of its kind for “anywhere.”",Tue Aug 27 16:09:22 +0000 2019,14029,64353,FALSE,8,1,16,Positive
2389,The G-7 was a great success for the USA and all. LameStream Media coverage bore NO relationship to what actually happened in France - FAKE NEWS. It was GREAT!,Tue Aug 27 14:45:26 +0000 2019,14459,67379,FALSE,8,1,14,Positive
2390,"No bedbugs at Doral. The Radical Left Democrats, upon hearing that the perfectly located (for the next G-7) Doral National MIAMI was under consideration for the next G-7, spread that false and nasty rumor. Not nice!",Tue Aug 27 14:40:42 +0000 2019,15899,67118,FALSE,8,1,14,Negative
2391,"Starting to look good for the highly respected Prime Minister of the Italian Republic, Giuseppe Conte. Represented Italy powerfully at the G-7. Loves his Country greatly &amp; works well with the USA. A very talented man who will hopefully remain Prime Minister!",Tue Aug 27 14:36:03 +0000 2019,11435,51498,FALSE,8,1,14,Positive
2392,I have gotten to know President @jairbolsonaro well in our dealings with Brazil. He is working very hard on the Amazon fires and in all respects doing a great job for the people of Brazil - Not easy. He and his country have the full and complete support of the USA!,Tue Aug 27 14:30:15 +0000 2019,24597,119032,FALSE,8,1,14,Positive
2393,"Just returned to Washington from France and the very successful G-7, only to find that the Fake News is still trying to perpetuate the phony story that I wanted to use Nuclear weapons to blow up hurricanes before they reach shore. This is so ridiculous, never happened!",Tue Aug 27 02:30:17 +0000 2019,29263,137446,FALSE,8,1,2,Negative
2394,Thank you Mark! https://t.co/doRfNAx2Ez,Mon Aug 26 19:51:02 +0000 2019,13209,61051,FALSE,8,0,19,Positive
2395,I agree 100%! https://t.co/qteDIrgG9S,Mon Aug 26 19:49:18 +0000 2019,10432,51574,FALSE,8,0,19,Neutral
2396,"THANK YOU FRANCE🇺🇸🇫🇷
#G7Biarritz https://t.co/AHaCT7d5eY",Mon Aug 26 18:01:56 +0000 2019,17461,83724,FALSE,8,0,18,Positive
2397,https://t.co/bUjFDj2Kcm,Mon Aug 26 16:50:37 +0000 2019,10084,39812,FALSE,8,0,16,Neutral
2398,"Just wrapped up a great meeting with my friend Prime Minister @NarendraModi of India at the #G7Summit in Biarritz, France! https://t.co/q0NOnEcjFO",Mon Aug 26 12:26:09 +0000 2019,25620,116477,FALSE,8,0,12,Positive
2399,"Very productive meeting with Angela Merkel, the Chancellor of the Federal Republic of Germany, at the #G7Summit in Biarritz, France! https://t.co/ShhIRLlG9I",Mon Aug 26 12:13:24 +0000 2019,8704,41145,FALSE,8,0,12,Positive
2400,Great respect for the fact that President Xi &amp; his Representatives want “calm resolution.” So impressed that they are willing to come out &amp; state the facts so accurately. This is why he is a great leader &amp; representing a great country. Talks are continuing!https://t.co/0sotrd1Mzh,Mon Aug 26 09:30:41 +0000 2019,16432,67455,FALSE,8,0,9,Positive
2401,The story by Axios that President Trump wanted to blow up large hurricanes with nuclear weapons prior to reaching shore is ridiculous. I never said this. Just more FAKE NEWS!,Mon Aug 26 09:25:59 +0000 2019,24171,99893,FALSE,8,0,9,Negative
2402,"Great meeting this morning with President @AlsisiOfficial of Egypt at the Hôtel du Palais in Biarritz, France! #G7Summit https://t.co/zLMcgQtPdR",Mon Aug 26 08:58:07 +0000 2019,8363,37444,FALSE,8,0,8,Positive
2403,https://t.co/9I9DEJ4cD1,Mon Aug 26 06:13:05 +0000 2019,12802,44952,FALSE,8,0,6,Neutral
2404,All Trump Haters and Lovers must watch. Thank you Steve Hilton! https://t.co/QaSkw8IWNz,Mon Aug 26 06:12:37 +0000 2019,30598,89790,FALSE,8,0,6,Positive
2405,Thank you Katie! https://t.co/uCXoTFTEGm,Mon Aug 26 06:08:00 +0000 2019,16171,74503,FALSE,8,0,6,Positive
2406,".@SteveHiltonx “The Democrats statements about Donald Trump are lies. Here are the Facts.” I will soon be posting the entire segment. Too much positive news, too many good things, to Tweet. PLEASE BE SURE TO WATCH! Thank you Steve Hilton for being a real pro and not being afraid!",Mon Aug 26 05:56:04 +0000 2019,13783,56951,FALSE,8,0,5,Positive
2407,Congratulations to Louisiana’s Champions. See you at the White House! https://t.co/Qadi7uD5U4,Sun Aug 25 23:40:18 +0000 2019,12474,63350,FALSE,8,6,23,Positive
2408,"My Stock Market gains must be judged from the day after the Election, November 9, 2016, where the Market went up big after the win, and because of the win. Had my opponent won, CRASH!",Sun Aug 25 23:30:29 +0000 2019,16045,78407,FALSE,8,6,23,Positive
2409,"No, we actually had a very good and productive meeting. Nice! https://t.co/aXeUWcPTc1",Sun Aug 25 23:14:08 +0000 2019,12070,57621,FALSE,8,6,23,Positive
2410,"In France we are all laughing at how knowingly inaccurate the U.S. reporting of events and conversations at the G-7 is. These Leaders, and many others, are getting a major case study of Fake News at it’s finest! They’ve got it all wrong, from Iran, to China Tariffs, to Boris!",Sun Aug 25 23:10:47 +0000 2019,22162,84874,FALSE,8,6,23,Negative
2411,"RT @JudicialWatch: .@TomFitton on @LouDobbs: “The more we learn about #SpyGate targeting of Trump, the worse it looks for the Obama adminis…",Sun Aug 25 22:59:46 +0000 2019,10933,0,FALSE,8,6,22,Neutral
2412,RT @JudicialWatch: JW announced that U.S. District Court Judge ordered the FBI to conduct a search w/in 60 days for records of communicatio…,Sun Aug 25 22:59:22 +0000 2019,6893,0,FALSE,8,6,22,Neutral
2413,RT @JudicialWatch: CREDIBLE Evidence Ilhan Omar Married Her Brother--'We're Not Sure Her Last Name is Omar!' WATCH MORE HERE: https://t.co/…,Sun Aug 25 22:58:35 +0000 2019,13713,0,FALSE,8,6,22,Positive
2414,"RT @JudicialWatch: Judicial Watch Director of Investigation Chris Farrell joins 
@SebGorka on America First to discuss the federal court he…",Sun Aug 25 22:58:18 +0000 2019,5606,0,FALSE,8,6,22,Neutral
2415,RT @JudicialWatch: JW announced it received records of 14 referrals of FBI employees to the organization’s Office of Professional Responsib…,Sun Aug 25 22:57:41 +0000 2019,7888,0,FALSE,8,6,22,Neutral
2416,RT @JudicialWatch: Dozens of foreign nationals with shady backgrounds have vanished from the FBI’s radar after the agency brought them to t…,Sun Aug 25 22:55:08 +0000 2019,8880,0,FALSE,8,6,22,Negative
